Ancient Greek Prose Data,Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 116ab759730f9312abc012cfe6e0f24933d1bc47,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character,,,,,,,,,,,,,,,,
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
plutarch.de_e_delphos.tess,0.0004399195575666164,0.0013826043237807944,0.00012569130216189038,0.000785570638511815,0.014737305178481649,0.0021681749622926095,3.1422825540472596e-05,3.1422825540472596e-05,0.0008906622964836653,0.15862068965517243,0.002011060834590246,0.008138511814982404,0.0008169934640522876,0.0004399195575666164,0.25517241379310346,0.013793103448275862,0.0003456510809451986,0.0004399195575666164,0.0014768728004022121,0.0,52.355555555555554,219.4758620689655,29152.55286563614
plutarch.de_esu_carnium.tess,9.264406151565684e-05,0.0007411524921252547,0.00018528812303131369,0.0004632203075782842,0.0182508801185844,0.0022234574763757642,0.0005558643690939411,0.0,0.001339405304045004,0.41025641025641024,0.0010190846766722254,0.0052807115063924406,0.0015749490457661664,0.00018528812303131369,0.23076923076923078,0.05128205128205128,0.0004632203075782842,0.0,0.0007411524921252547,0.0,49.18181818181818,276.7692307692308,52306.38264299803
plutarch.de_esu_carnium_2.tess,0.00035169988276670573,0.0004689331770222743,0.0,0.0010550996483001172,0.016764361078546307,0.001406799531066823,0.00023446658851113716,0.0,0.0011519078473722101,0.25,0.0007033997655334115,0.004454865181711606,0.0012895662368112544,0.00035169988276670573,0.225,0.05,0.00011723329425556858,0.0004689331770222743,0.0010550996483001172,0.0,59.22222222222222,213.25,30150.0375
plutarch.de_exilio.tess,0.0003712779386648845,0.0010767060221281652,3.7127793866488455e-05,0.000742555877329769,0.012883344471671493,0.001633622930125492,0.00011138338159946537,3.7127793866488455e-05,0.00044399058739954714,0.25984251968503935,0.0011138338159946536,0.00623746936957006,0.001485111754659538,0.000742555877329769,0.2992125984251969,0.031496062992125984,0.0005569169079973268,0.00022276676319893073,0.0006311724957303038,0.0,52.170731707317074,212.07874015748033,26346.655217310443
plutarch.de_faciae_quae_in_orbe_lunae_apparet.tess,0.00044287509725297744,0.0019271051529116045,0.00016757436112274822,0.0008618110000598479,0.013729128014842301,0.0017116524028966426,3.590879166916033e-05,5.984798611526722e-05,0.0008779117406063444,0.20860927152317882,0.0017715003890119098,0.007480998264408402,0.0012448381111975582,0.00026333113890717575,0.30132450331125826,0.0695364238410596,0.00020348315279190856,0.00039499670836076365,0.0007181758333832067,0.00015560476389969477,54.54237288135593,276.63907284768214,43088.80019516685
plutarch.de_fato.tess,0.0005159232681393931,0.0019229867267013742,0.0002814126917123962,0.0006566296139955912,0.013929928239763613,0.0035645607616903523,0.00023451057642699685,0.0001407063458561981,0.0019445297308361479,0.11607142857142858,0.0031893438394071574,0.013648515548051217,0.0015477698044181793,0.00018760846114159748,0.2767857142857143,0.017857142857142856,0.0002814126917123962,0.0002814126917123962,0.002016790957272173,4.690211528539937e-05,48.526315789473685,190.36607142857142,13523.428491709183
plutarch.de_fortuna.tess,0.0004751158094785604,0.0010690105713267609,0.0,0.0009502316189571207,0.021498990378904858,0.0014253474284356812,0.0002375579047392802,0.0,0.00038030043734550294,0.35,0.0013065684760660411,0.006057726570851645,0.0002375579047392802,0.0001187789523696401,0.15,0.0,0.0005938947618482005,0.0002375579047392802,0.0010690105713267609,0.0,54.125,210.475,25779.949375000004
plutarch.de_fortuna_romanorum.tess,0.00015670051397768584,0.001692365550959007,3.1340102795537166e-05,0.0003447411307509089,0.015419330575404287,0.0013476244202080983,0.00021938071956876018,3.1340102795537166e-05,0.0005768913795945277,0.2847682119205298,0.00188040616773223,0.0068008023066315655,0.0005641218503196691,0.0003134010279553717,0.17218543046357615,0.006622516556291391,0.0004701015419330575,0.00025072082236429733,0.0011595838034348753,6.268020559107433e-05,59.148148148148145,211.3112582781457,29159.36669444324
plutarch.de_fraterno_amore.tess,0.0003248089040947576,0.0017323141551720404,2.1653926939650505e-05,0.0003248089040947576,0.01669517767047054,0.0013425434702583313,0.0,0.00012992356163790304,0.0005696735522861247,0.21844660194174756,0.0016023905935341374,0.006950910547627812,0.0007362335159481172,0.0003681167579740586,0.1796116504854369,0.019417475728155338,0.0005413481734912627,0.00023819319633615557,0.0010610424200428747,8.661570775860202e-05,55.06666666666667,224.17961165048544,23481.079390140432
plutarch.de_garrulitate.tess,0.0005677750623318275,0.002122985015675529,7.405761682589055e-05,0.0006418326791577181,0.010837097928855316,0.0017280110592707793,0.00024685872275296845,4.93717445505937e-05,0.0013232063937332946,0.08597285067873303,0.0013330371028660297,0.00720827470438668,0.0008146337850847959,0.0005184033177812338,0.15384615384615385,0.03167420814479638,0.0003949739564047496,0.00027154459502826535,0.0008886914019106865,0.0001481152336517811,35.95,183.29864253393666,15905.458323949146
plutarch.de_genio_socratis.tess,0.00044295386951844585,0.0016452572296399418,8.859077390368917e-05,0.000683414541542745,0.010529646269695627,0.0016072897551097892,5.062329937353667e-05,3.79674745301525e-05,0.0008835743527817866,0.12684365781710916,0.0017211921787002467,0.007707397329620958,0.0025311649686768334,0.00013921407327722584,0.22418879056047197,0.1976401179941003,0.0001139024235904575,0.0003543630956147567,0.0009998101626273492,0.0001139024235904575,47.09574468085106,233.0825958702065,27594.20556730276
plutarch.de_gloria_atheniensium.tess,0.00037220183974052214,0.0011166055192215665,0.00010634338278300632,0.00026585845695751583,0.014143669910139841,0.0014356356675705854,0.0001595150741745095,0.0,0.000653765690376569,0.21348314606741572,0.0015419790503535917,0.00622108789280587,0.0001595150741745095,0.00037220183974052214,0.21348314606741572,0.0,0.0001595150741745095,5.317169139150316e-05,0.001276120593396076,5.317169139150316e-05,56.666666666666664,211.31460674157304,24930.732483272313
plutarch.de_herodoti_malignitate.tess,0.0006747850103571652,0.0021969744523256543,0.00010984872261628273,0.0005963216370598205,0.010059004456719603,0.0020871257297093715,9.415604795681376e-05,0.00010984872261628273,0.0003801052891650987,0.20187793427230047,0.0016791161885631788,0.007454020463247756,0.0003138534931893792,0.00026677546921097234,0.27699530516431925,0.028169014084507043,0.000376624191827255,0.0003138534931893792,0.001192643274119641,0.00014123407193522065,60.6025641025641,299.1737089201878,44653.47686746457
plutarch.de_invidia_et_odio.tess,0.0001474491300501327,0.0017693895606015924,0.0,0.0002948982601002654,0.014007667354762606,0.0020642878207018578,0.0,0.0,0.0008891523414344991,0.05263157894736842,0.0023591860808021233,0.00869949867295783,0.0001474491300501327,0.0,0.21052631578947367,0.0,0.0001474491300501327,0.0002948982601002654,0.0017693895606015924,0.0004423473901503981,28.75,178.47368421052633,13760.670360110804
plutarch.de_iside_et_osiride.tess,0.00028048917311791766,0.0010939077751598789,3.739855641572235e-05,0.00018699278207861175,0.014669583754067093,0.0015520400912524776,9.349639103930588e-06,4.674819551965294e-05,0.00029789769342071666,0.12007874015748031,0.002113018437488313,0.008844758592318336,0.00019634242118254236,0.00022439133849433412,0.21456692913385828,0.007874015748031496,0.00022439133849433412,0.0003365870077415012,0.0010845581360559482,5.609783462358353e-05,53.47826086956522,210.54330708661416,24187.252061504085
plutarch.de_liberis_educandis.tess,0.0003114593066436666,0.0011739620019645895,0.0001437504492201538,0.0005750017968806152,0.01114065981456192,0.002491674453149333,0.0003593761230503845,4.791681640671794e-05,0.0006452612017344621,0.09386281588447654,0.002132298330098948,0.009822947363377178,0.0007427106543041281,0.00023958408203358968,0.13357400722021662,0.010830324909747292,0.0003114593066436666,0.00043125134766046146,0.000766669062507487,0.0,50.292682926829265,150.68231046931407,10319.956835094952
plutarch.de_primo_frigido.tess,0.00027499388902468835,0.0011610853092153509,0.00015277438279149351,0.00045832314837448057,0.016469078464923,0.0012833048154485456,0.0,3.05548765582987e-05,0.0003971979490142269,0.16666666666666666,0.001986066976289416,0.008158152041065753,0.0002444390124663896,0.00036665851869958444,0.16666666666666666,0.019230769230769232,0.0006110975311659741,0.00039721339525788317,0.001344414568565143,0.00018332925934979222,53.74074074074074,209.7948717948718,20664.89381985535
plutarch.de_pythiae_oraculis.tess,0.0004950188725945176,0.0011550440360538745,6.18773590743147e-05,0.0004950188725945176,0.014664934100612585,0.0013200503269187138,0.0,6.18773590743147e-05,0.0006117854346123728,0.168141592920354,0.0012994245405606088,0.0065383742755192546,0.0011962956087700843,0.00020625786358104904,0.23008849557522124,0.08849557522123894,6.18773590743147e-05,0.00037126415444588826,0.0013406761132768188,0.00014438050450673432,52.6,214.52654867256638,25436.39088808833
plutarch.de_recta_ratione_audiendi.tess,0.0004240522432363667,0.001243886580160009,2.8270149549091113e-05,0.0005371328414327312,0.016113985242981934,0.0009611850846690979,0.00011308059819636445,2.8270149549091113e-05,0.0015639173000531732,0.1342281879194631,0.001978910468436378,0.00709580753682187,0.0004240522432363667,0.00031097164504000226,0.1342281879194631,0.020134228187919462,0.00016962089729454668,0.0005654029909818223,0.0009611850846690979,8.481044864727334e-05,53.25,237.40268456375838,37052.18683843069
plutarch.de_se_ipsum_citra_invidiam_laudando.tess,0.0003973557779142434,0.001481053354043998,3.612325253765849e-05,0.0004696022829895604,0.015496875338655493,0.001842285879420583,7.224650507531698e-05,0.00018061626268829246,0.0013039934800325999,0.10077519379844961,0.0013726835964310226,0.006574431961853845,0.0010836975761297548,0.0010114510710544377,0.13178294573643412,0.031007751937984496,0.00025286276776360944,0.0004696022829895604,0.0010475743235920962,0.0,50.666666666666664,214.5968992248062,19602.426657051863
plutarch.de_sera_numinis_vindicta.tess,0.0005321146863653437,0.001486791035432578,7.825215975960936e-05,0.0006416677100287968,0.014210592212345061,0.001361587579817203,1.5650431951921874e-05,0.00010955302366345311,0.0009127418765972983,0.12552301255230125,0.0013302867159133592,0.006385376236384124,0.0009233754851633905,0.00037561036684612495,0.20920502092050208,0.02092050209205021,0.00015650431951921872,0.0005008138224615,0.0011424815324902967,7.825215975960936e-05,58.83870967741935,267.34728033472805,39263.54885243605
plutarch.de_sollertia_animalium.tess,0.00040078213240384264,0.0014816793985839031,0.00010930421792832072,0.00021860843585664143,0.013602302675524357,0.0012752158758304085,8.501439172202723e-05,0.00017002878344405447,0.0005802107649336806,0.1419939577039275,0.0015666937903059304,0.007177643643959728,0.0006922600468793645,0.0004979414372290167,0.2688821752265861,0.06948640483383686,0.0003157677406818154,0.0006558253075699244,0.0007044049599825113,0.00024289826206293493,56.08653846153846,248.7583081570997,31881.119832787186
plutarch.de_stoicorum_repugnantis.tess,0.0007719988544533128,0.0018801907584266165,6.225797213333168e-05,0.0008467084210133107,0.012277272104693007,0.0028389635292799245,9.961275541333068e-05,9.961275541333068e-05,0.0008291873963515755,0.24115755627009647,0.0018054811918666186,0.007869407677653123,0.0004358058049333217,0.0005852249380533177,0.21864951768488747,0.00964630225080386,0.00013696753869332968,0.0003237414550933247,0.0008591600154399771,0.0001743223219733287,51.80722891566265,258.2347266881029,32681.819501452657
plutarch.de_superstitione.tess,0.00021650645189226638,0.000779423226812159,8.660258075690655e-05,0.0003464103230276262,0.015804970988135447,0.001255737420975145,0.0,0.0,0.0005428292259255238,0.296,0.0013856412921105048,0.006798302589417164,0.0009093270979475188,0.0003897116134060795,0.112,0.04,0.00047631419416298607,8.660258075690655e-05,0.0008660258075690655,4.3301290378453275e-05,56.35294117647059,184.752,20869.242496000006
plutarch.de_tranquilitate_animi.tess,0.0003645377661125693,0.000996403227374356,2.430251774083795e-05,0.00041314280159424516,0.0161368717799164,0.0013852435112277632,9.72100709633518e-05,4.86050354816759e-05,0.00073449401523395,0.17222222222222222,0.0013123359580052493,0.006099931952950326,0.0011908233693010595,0.0005832604257801109,0.2111111111111111,0.03333333333333333,0.0003888402838534072,0.0003645377661125693,0.0010936132983377078,2.430251774083795e-05,55.27272727272727,228.6,30825.962222222188
plutarch.demetrius.tess,0.0004497284332153277,0.002767559589017401,0.00018450397260116007,0.0002190984674638776,0.011727533758461237,0.0020180122003251883,0.0,6.918898972543502e-05,0.0005455019804093637,0.011933174224343675,0.001649004255122868,0.00773763535096115,0.0003228819520520301,0.0002652244606141676,0.15035799522673032,0.016706443914081145,0.00035747644691474763,0.0002536929623265951,0.0009801773544436628,0.00013837797945087004,51.12328767123287,206.96658711217185,17531.893871645756
plutarch.epitome_argumenti_stoicos.tess,0.0,0.0008673026886383347,0.0,0.0,0.019369760046256145,0.0002891008962127783,0.0,0.0002891008962127783,0.00034246575342465754,0.2727272727272727,0.0026019080659150044,0.006938421509106678,0.0008673026886383347,0.0002891008962127783,0.18181818181818182,0.0,0.0002891008962127783,0.0002891008962127783,0.0002891008962127783,0.0,37.5,314.45454545454544,43025.33884297521
plutarch.epitome_libri_de_animae_procreatione.tess,0.0002626050420168067,0.001444327731092437,0.00013130252100840336,0.00013130252100840336,0.014968487394957984,0.0026260504201680674,0.00013130252100840336,0.00013130252100840336,0.00028074115665356543,0.15625,0.0024947478991596637,0.008928571428571428,0.0,0.0005252100840336134,0.1875,0.0,0.00013130252100840336,0.0007878151260504202,0.0005252100840336134,0.0,60.0,238.0,15684.4375
plutarch.fabius_maximus.tess,0.0005252199358481365,0.0023072161467614562,0.00016882069366547242,0.0003001256776275065,0.012042542814803698,0.0020633640336891073,0.0,3.751570970343831e-05,0.0004196311061094474,0.017045454545454544,0.002025848323985669,0.00712798484365328,0.00048770422614469807,0.000356399242182664,0.2556818181818182,0.045454545454545456,0.0003188835324792257,0.00024385211307234903,0.0010879555813997112,0.00015006283881375325,49.666666666666664,302.90340909090907,38979.20089746903
plutarch.galba.tess,0.00045432861588787167,0.0023625088026169327,6.814929238318075e-05,0.00018173144635514867,0.011267349674019218,0.0015220008632243702,0.0,2.2716430794393584e-05,0.00030563784266704285,0.03529411764705882,0.0016128665864019445,0.007450989300561096,0.0001362985847663615,0.0004088957542990845,0.25882352941176473,0.01764705882352941,0.00018173144635514867,0.0002498807387383294,0.0007950750778037755,9.086572317757433e-05,53.55769230769231,258.9470588235294,28629.085432525942
plutarch.instituta_laconica.tess,0.0004475073838718339,0.002058533965810436,0.0004475073838718339,0.0008950147677436678,0.012709209701960083,0.0012530206748411349,0.0003580059070974671,0.0005370088606462006,0.0008950147677436678,0.0,0.0005370088606462006,0.006444106327754408,0.0,0.0003580059070974671,0.11666666666666667,0.016666666666666666,8.950147677436678e-05,0.0002685044303231003,0.000805513290969301,8.950147677436678e-05,71.85714285714286,186.21666666666667,21729.90305555555
plutarch.lacaenarum_apophthegmata.tess,0.0017184401850627892,0.003304692663582287,0.0,0.0010575016523463319,0.009120951751487113,0.0018506278916060807,0.00013218770654329148,0.0,0.0012702445220704986,0.08928571428571429,0.00026437541308658297,0.004097818902842036,0.0019828155981493722,0.0007931262392597488,0.07142857142857142,0.125,0.0003965631196298744,0.00026437541308658297,0.0010575016523463319,0.00013218770654329148,39.0,135.08928571428572,5240.8313137755085
plutarch.lucullus.tess,0.0005040851903971771,0.002541429501585768,0.0001050177479994119,0.00024154082039864737,0.011089874188737896,0.0017853017159900023,2.100354959988238e-05,0.0001050177479994119,0.0005968659113599861,0.0056179775280898875,0.0018588141395895906,0.007981348847955304,0.00022053727079876498,0.0001995337211988826,0.23314606741573032,0.014044943820224719,0.0002100354959988238,0.00029404969439835333,0.0009661632815945895,0.0002835479195984121,58.212765957446805,267.47752808988764,37965.80567478856
plutarch.lycurgus.tess,0.00044168265862499617,0.0018885741265344666,0.00016753480154741235,0.00027414785707758385,0.012702184044594719,0.0015991958329525725,4.569130951293064e-05,0.00018276523805172256,0.0007907221929362151,0.003703703703703704,0.0015839653964482621,0.007021231228487008,0.00022845654756465322,0.00016753480154741235,0.2037037037037037,0.02962962962962963,0.00041122178561637574,0.00016753480154741235,0.0012945871028663682,0.0003807609126077553,56.149253731343286,243.17777777777778,30114.612839506197
plutarch.marcellus.tess,0.00037062618979430244,0.0019205175289341127,0.00020215973988780135,0.00016846644990650112,0.011169325628801024,0.0019879041088967132,0.0,0.00010107986994390067,0.00048477293581952594,0.010256410256410256,0.002240603783756465,0.008204316110446605,0.00021900638487845145,0.0002863929648410519,0.26666666666666666,0.010256410256410256,0.0002863929648410519,0.0002695463198504018,0.0010613386344109571,0.00011792651493455078,52.142857142857146,304.4051282051282,45366.323050624604
plutarch.marcus_cato.tess,0.0004468834349248342,0.0023059185242121443,7.150134958797347e-05,0.0002145040487639204,0.011529592621060722,0.0018232844144933237,1.7875337396993368e-05,8.937668698496684e-05,0.00048398372380662163,0.0,0.0018232844144933237,0.008151153853028975,0.0004647587723218276,0.0002145040487639204,0.26540284360189575,0.018957345971563982,0.00019662871136692705,0.0002323793861609138,0.0011082709186135888,7.150134958797347e-05,53.08695652173913,265.13270142180096,31632.399451944017
plutarch.maxime_cum_princibus_philsopho_esse_diserendum.tess,9.46790380609733e-05,0.0005680742283658398,0.0,0.0005680742283658398,0.01836773338382882,0.001609543647036546,9.46790380609733e-05,0.0,0.0001321003963011889,0.325,0.0014201855709145995,0.006722211702329104,0.0007574323044877864,0.0007574323044877864,0.275,0.0,9.46790380609733e-05,0.0002840371141829199,0.0013255065328536262,9.46790380609733e-05,53.1875,264.05,25558.6475
plutarch.mulierum_virtutes.tess,0.0005460171085360675,0.0029879269550445913,0.00012133713523023721,0.000348844263786932,0.011117515015470484,0.0017138870351271008,1.5167141903779652e-05,0.00012133713523023721,0.0004795866272683674,0.019867549668874173,0.0018958927379724565,0.008796942304192198,0.0005915185342474064,0.00022750712855669478,0.19205298013245034,0.023178807947019868,0.00022750712855669478,0.0005156828247285082,0.0011223685008796942,0.00013650427713401687,51.84848484848485,218.31788079470198,13753.521468356646
plutarch.nicias.tess,0.00036366511186655074,0.0020871215115819434,0.0001739267926318286,0.0003162305320578702,0.012285556170448257,0.0015653411336864573,3.162305320578702e-05,0.00011068068622025456,0.00044071559153826065,0.03858520900321544,0.001644398766700925,0.007130998497904973,0.0003320420586607637,0.00025298442564629614,0.21221864951768488,0.00964630225080386,0.00036366511186655074,0.00041109969167523125,0.001059372282393865,0.00020554984583761563,51.266666666666666,203.36012861736336,24730.526255932014
plutarch.non_posse_suaviter_vivi_secundum_epicurum.tess,0.00033515127509826026,0.0015081807379421712,0.00013710733981292465,0.000761707443405137,0.01689467109472594,0.0017976295664361233,1.523414886810274e-05,6.093659547241096e-05,0.0010160330007518645,0.2795275590551181,0.0012796685049206301,0.005819444867615246,0.0009445172298223699,0.0003960878705706712,0.23228346456692914,0.03543307086614173,0.00024374638188964383,0.0002742146796258493,0.0011273270162396028,0.0001523414886810274,63.44047619047619,258.43307086614175,35500.91481182963
plutarch.numa.tess,0.0005595431041136065,0.0017751022613259242,5.788376939106274e-05,0.00021224048776723008,0.012715134676236783,0.0019101643899050707,1.9294589797020917e-05,9.647294898510458e-05,0.0007906544642327687,0.011111111111111112,0.0017751022613259242,0.007756425098402408,0.00019294589797020915,0.00023153507756425097,0.35555555555555557,0.005555555555555556,0.00044377556533148105,0.00032800802654935556,0.0012734429266033805,0.0002508296673612719,54.53658536585366,287.93333333333334,51084.13999999998
plutarch.otho.tess,0.0005056634304207119,0.0023934735706580366,0.0001011326860841424,0.000168554476806904,0.012001078748651564,0.001651833872707659,0.0,0.00013484358144552318,0.000168554476806904,0.0,0.0014495685005393743,0.007820927723840345,0.0003708198489751888,0.0004382416396979504,0.16666666666666666,0.017543859649122806,0.00013484358144552318,0.00026968716289104636,0.0010113268608414239,0.00013484358144552318,44.52,260.2105263157895,27822.306555863346
plutarch.parallela_minora.tess,8.819897689186806e-05,0.0012053860175221967,2.9399658963956018e-05,0.0004703945434232963,0.005762333156935379,0.0007937907920268125,2.9399658963956018e-05,0.0,9.593553132295098e-05,0.08365019011406843,0.0003821955665314282,0.007555712353736697,0.00011759863585582407,0.0003233962486035162,0.08745247148288973,0.0,0.00020579761274769213,0.0,0.0023519727171164816,0.0,41.8,129.33079847908746,5036.449507727451
plutarch.pelopidas.tess,0.00048415892516718613,0.002133325264017914,0.0001361696977032711,0.00030259932822949135,0.012043453263533755,0.0017550761037310497,3.0259932822949133e-05,0.00010590976488032197,0.0006178274099130408,0.0049504950495049506,0.0020879353647834903,0.007519593306502859,0.0003328592610524405,0.0002723393954065422,0.2524752475247525,0.019801980198019802,0.000453898992344237,0.0002874693618180168,0.001361696977032711,0.00012103973129179653,49.50769230769231,327.1980198019802,50956.84197627687
plutarch.pericles.tess,0.0003141017404091889,0.0020559386644965092,7.138675918390657e-05,0.0002141602775517197,0.011493268228608957,0.0016847275167401951,2.8554703673562627e-05,5.7109407347125254e-05,0.0004841833440929632,0.04411764705882353,0.0020416613126597277,0.007638383232678003,0.00025699233306206366,0.00017132822204137576,0.21176470588235294,0.011764705882352941,0.0002998243885724076,0.00035693379591953284,0.0012564069616367555,0.00014277351836781315,55.07865168539326,206.00294117647059,26364.908814878887
plutarch.philopoemen.tess,0.0002978332630115907,0.0022337494725869302,0.0002978332630115907,0.00014891663150579535,0.012037427713385123,0.0017125412623166464,2.4819438584299223e-05,9.927775433719689e-05,0.0003831026204219237,0.0,0.001886277332406741,0.007222456628031074,2.4819438584299223e-05,0.0004219304559330868,0.13114754098360656,0.02459016393442623,0.0002978332630115907,0.0002978332630115907,0.001240971929214961,0.00017373607009009455,51.3125,330.25409836065575,51623.22231926903
plutarch.phocion.tess,0.00045326174122241206,0.0021965761305393814,0.00010459886335901817,0.0005927268923677696,0.011523308113385167,0.0019002126843554966,3.486628778633939e-05,0.00017433143893169693,0.00046949275220563785,0.024752475247524754,0.0018479132526759876,0.008036679334751228,0.0012028869286287089,0.0003137965900770545,0.22772277227722773,0.0891089108910891,0.00034866287786339387,0.0005404274606882606,0.0011157212091628605,0.0002614971583975454,54.6,283.970297029703,38329.97931575336
plutarch.platonicae_quaestiones.tess,0.0003687768899815612,0.0013030116779348495,9.834050399508297e-05,0.0003196066379840197,0.014013521819299324,0.0017701290719114935,0.0,2.4585125998770742e-05,0.0006459948320413437,0.1797752808988764,0.001819299323909035,0.007670559311616472,0.0003196066379840197,0.00014751075599262446,0.2303370786516854,0.011235955056179775,0.0002212661339889367,0.0003441917639827904,0.0010079901659496005,4.9170251997541485e-05,46.80392156862745,228.51123595505618,22342.081334427476
plutarch.pompey.tess,0.0004578690071991096,0.002500669193164368,0.0001338386328735859,0.00019723588002423185,0.010995900311350925,0.002070976740254434,0.0,9.861794001211592e-05,0.0004088128367230731,0.010714285714285714,0.0016835491187782647,0.008135980050999563,0.00016201518716276188,0.0004508248686268156,0.21785714285714286,0.014285714285714285,0.0002676772657471718,0.0003169862357532297,0.0009016497372536312,0.00024654485003028977,50.21678321678322,253.50357142857143,33436.42855867346
plutarch.praecepta_gerendae_reipublicae.tess,0.0003709026844081784,0.0013213408132041356,0.00011590708887755575,0.0003245398488571561,0.014870879502990403,0.0014372479020816913,4.63628355510223e-05,0.00017386063331633364,0.0006589034326334596,0.1056338028169014,0.001228615142102091,0.006293754926051278,0.0006606704066020678,0.0005215818999490009,0.19718309859154928,0.014084507042253521,0.00024340488664286708,0.0005099911910612453,0.000985210255459224,6.954425332653345e-05,56.16417910447761,303.7887323943662,46450.60325332273
plutarch.publicola.tess,0.0003173518211112196,0.002026169319402402,9.764671418806757e-05,0.00019529342837613513,0.010985255346157602,0.001830875891026267,0.0,4.882335709403378e-05,0.0003454913380385963,0.005847953216374269,0.0013182306415389122,0.007323503564105068,0.0003417634996582365,0.0003173518211112196,0.2573099415204678,0.011695906432748537,0.00019529342837613513,0.0002685284640171858,0.0008299970705985744,0.00021970510692315203,57.82142857142857,239.55555555555554,29273.018843404814
plutarch.pyrrhus.tess,0.00030361433059640416,0.002151701560313647,7.920373841645326e-05,0.00030361433059640416,0.012236977585342028,0.0017556828682313806,0.0,5.2802492277635505e-05,0.00036853024677877265,0.010948905109489052,0.0016500778836761095,0.007722364495604193,0.00043562056129049293,0.00035641682287403966,0.22262773722627738,0.051094890510948905,0.00022441059217995088,0.00042241993822108404,0.0007128336457480793,0.00017160809990231538,54.21739130434783,276.4744525547445,37470.2274495178
plutarch.quaestiones_convivales.tess,0.0004385034983905476,0.0011854050615832386,0.00012528671382587073,0.0004963281355409494,0.013244251267323297,0.001522715444960583,6.505271679420212e-05,7.228079643800235e-05,0.0007632402091010369,0.09953703703703703,0.0014432065688787803,0.0072280796438002354,0.0012046799406333726,0.00016142711204487193,0.22337962962962962,0.04050925925925926,0.00038549758100267923,0.0004216379792216804,0.0008938725159499624,0.00016142711204487193,52.967032967032964,240.1898148148148,22863.105174039778
plutarch.quaestiones_graecae.tess,0.00036129778163162076,0.0020232675771370764,7.225955632632416e-05,0.00012043259387720692,0.008912011946913313,0.001445191126526483,0.0,0.00012043259387720692,0.0004015488312060806,0.1411764705882353,0.0014692776453019245,0.007177782595081533,2.4086518775441387e-05,0.00024086518775441384,0.14901960784313725,0.0,4.8173037550882774e-05,0.0004576438567333863,0.0008189416383650071,4.8173037550882774e-05,63.69767441860465,162.81176470588235,13943.093979238754
plutarch.quaestiones_naturales.tess,0.00035941839568697924,0.00045744159451070087,6.53487992158144e-05,0.0,0.012808364646299624,0.001143603986276752,3.26743996079072e-05,3.26743996079072e-05,0.0002624327516074006,0.5333333333333333,0.0010455807874530305,0.00548929913412841,0.00016337199803953602,9.802319882372161e-05,0.12,0.0,0.00022872079725535043,0.0005227903937265152,0.0008168599901976801,0.0001306975984316288,54.23809523809524,204.03333333333333,21367.045555555564
plutarch.quaestiones_romanae.tess,0.0005340774085256194,0.0012425474402432777,2.1799077899004873e-05,0.00019619170109104385,0.012872355499362376,0.0017330266929708874,6.539723369701462e-05,0.0001525935452930341,0.0006401123293894155,0.3977272727272727,0.001547734530829346,0.006169139045418379,0.0002724884737375609,0.00014169400634353167,0.13068181818181818,0.0,0.00022889031793955116,0.00034878524638407796,0.0014387391413343215,3.269861684850731e-05,46.17567567567568,173.76325757575756,13189.987513630605
plutarch.quomodo_adolescens_poetas_audire_debeat.tess,0.00031843753317057635,0.001304077516793789,0.00012130953644593386,0.0003790923013935433,0.014557144373512063,0.0014253870532397227,0.00012130953644593386,4.54910761672252e-05,0.0005448205724248148,0.16205533596837945,0.0018348067387447496,0.008021593097487376,0.0010462947518461794,0.00015163692055741732,0.22924901185770752,0.039525691699604744,0.00015163692055741732,0.00048523814578373543,0.0009553125995117292,0.0,69.05882352941177,260.6600790513834,41911.591963630126
plutarch.quomodo_adulator_ab_amico_internoscatur.tess,0.00029451466437599704,0.0012762302122959872,7.362866609399926e-05,0.00035587188612099647,0.016321020984169838,0.0015339305436249846,7.362866609399926e-05,9.817155479199902e-05,0.0007298400309809646,0.1953125,0.0015093876549269849,0.007252423610258928,0.0007731009939869923,0.0004908577739599951,0.13802083333333334,0.026041666666666668,9.817155479199902e-05,0.000503129218308995,0.0008221867713829918,6.135722174499939e-05,57.36507936507937,212.21354166666666,27479.18356662328
plutarch.quomodo_quis_suos_in_virtute_sentiat_profectus.tess,0.0002325108262853489,0.0013369372511407563,0.0,0.0006394047722847095,0.01575260848083239,0.001133490278141076,0.0,5.812770657133723e-05,0.0008636473555117975,0.17424242424242425,0.001278809544569419,0.006568430842561107,0.0004359577992850292,0.0011916179847124132,0.21212121212121213,0.03787878787878788,0.00014531926642834307,0.0004068939459993606,0.0008719155985700584,0.00011625541314267445,62.054054054054056,260.65909090909093,29994.982265840226
